Year,UserId,UserName,TotalPosts,AvgLengthPerPost,LengthOfAllPosts,Edits
2007,1057749,Smooth*,252,0.690410959,56630,48
2007,79872,FischFresse,1470,4.02739726,403599,267
2007,1225915,DerMMF,1,0.002739726,401,0
2007,38755,AK Lover,400,1.095890411,117070,49
2007,59379,Gecko,147,0.402739726,91003,70
2007,30170,KalVasFlam,19,0.052054795,7269,3
2007,1219784,Revak,102,0.279452055,32267,34
2007,1199679,Basti53,919,2.517808219,384410,212
2007,52307,[NOTAC] blackpiranha,21,0.057534247,7469,3
2007,56739,McPhisch,103,0.282191781,41496,15
2007,1070827,Torkon,9,0.024657534,1678,0
2007,13819,Limax,4,0.010958904,574,1
2007,1140278,elrombo,169,0.463013699,65382,25
2007,4332,Holy Bandit,27,0.073972603,6358,5
2007,105346,dermanderkann,169,0.463013699,39213,22
2007,79284,sEnF,96,0.263013699,39756,19
2007,1239351,jababa,1,0.002739726,244,0
2007,2399,Sealright,126,0.345205479,54948,18
2007,15884,nafremoH,646,1.769863014,176276,54
2007,1153845,m_a_t,103,0.282191781,50814,5
2007,1239246,Citronentee,4,0.010958904,271,0
2007,1131609,NightBooster,50,0.136986301,14224,12
2007,1239666,Der Klapperer,4,0.010958904,851,0
2007,1195088,ZiviSeal,3,0.008219178,2521,0
2007,43234,whiteShadow,105,0.287671233,38739,18
2007,32644,greg_attack,96,0.263013699,28881,19
2007,52649,Jobo,34,0.093150685,12283,2
2007,23935,MP5 - faker,23,0.063013699,13928,1
2007,83830,Lefi,31,0.084931507,8050,1
2007,1221896,Yui Ikari*,2,0.005479452,259,0
2007,1213678,Politeness,2,0.005479452,980,0
2007,1104053,wissender,3,0.008219178,992,0
2007,1168114,[C.I.] Reman,63,0.17260274,14955,2
2007,1239681,Dr. Krantz,2,0.005479452,576,0
2007,1231808,Alaricher,55,0.150684932,10222,6
2007,59387,OPA Max,151,0.41369863,34701,8
2007,1087753,Karachokarl,72,0.197260274,19100,4
2007,30884,[PBKS]Sonny Reid,32,0.087671233,11733,5
2007,29456,D3WD,11,0.030136986,8943,0
2007,72001,Dark JP2,45,0.123287671,10306,10
2007,10495,LordVhailor,48,0.131506849,17550,21
2007,1191062,Phiasm,414,1.134246575,122780,59
2007,1239694,~*Bloodflowerz*~,3,0.008219178,685,0
2007,18694,Format_C:,16,0.043835616,7185,0
2007,59411,!ceWolf,4,0.010958904,1059,0
2007,1036594,Gurkenmarmelade,281,0.769863014,51755,31
2007,1104721,honkbaer,792,2.169863014,412848,287
2007,1234384,my*lambda,9,0.024657534,1589,0
2007,84361,Gottes_Sohn666,55,0.150684932,16990,6
2007,1188290,Eulengesicht,208,0.569863014,43860,66
2007,1227232,Herr Vogelscheisse,4,0.010958904,187,0
2007,39903,[S.D.C.]-Schakal,17,0.046575342,8007,4
2007,1238730,sawiii,2,0.005479452,290,0
2007,12457,[VW]Death_Machine,159,0.435616438,70936,38
2007,67069,Lord-McViper,9,0.024657534,2590,5
2007,54888,-[DDH]-LordRaydon,6,0.016438356,2080,0
2007,1227273,Gutholz,23,0.063013699,5440,0
2007,41644,quippy,40,0.109589041,21702,16
2007,36361,dancing_quake,2,0.005479452,435,0
2007,1181717,Leon Kennedy,9,0.024657534,1399,0
2007,1093028,ahrens*,1,0.002739726,949,0
2007,36410,mandozer,51,0.139726027,8639,2
2007,39997,WU,109,0.298630137,42290,24
2007,60359,Worker,26,0.071232877,5483,6
2007,24031,Alzaroc[Camper],94,0.257534247,14725,17
2007,70764,TomDelonge,1,0.002739726,160,0
2007,1072672,Citric Acid,3,0.008219178,1773,0
2007,14231,Gore,1064,2.915068493,282860,310
2007,1220738,Nebelkraehe,36,0.098630137,11873,13
2007,51158,datom,23,0.063013699,9719,1
2007,1169119,ohman,14,0.038356164,5071,6
2007,62405,$hodan,27,0.073972603,3993,5
2007,19397,Solo,522,1.430136986,200433,82
2007,1235926,theDom,19,0.052054795,6648,8
2007,26903,GForce,72,0.197260274,49695,4
2007,8162,Smile and Die,3,0.008219178,1587,0
2007,40811,Cattoasterer,544,1.490410959,274779,44
2007,1239364,dr¸dentz,1,0.002739726,201,0
2007,1100086,SoundLink,2,0.005479452,264,0
2007,1055800,Streetwolf,3,0.008219178,256,0
2007,1239598,docdentz,130,0.356164384,52014,28
2007,60565,General][Custer,236,0.646575342,93212,44
2007,2437,sbkl,146,0.4,83433,33
2007,62536,Downmaster,266,0.728767123,62491,88
2007,58237,BlondesGift,33,0.090410959,14076,0
2007,53516,DarkMace,20,0.054794521,7162,3
2007,59527,Schtolen,107,0.293150685,33690,15
2007,16950,*TomDoe*,244,0.668493151,85888,65
2007,30874,Lefko,177,0.484931507,56580,65
2007,59436,pesadilla,2,0.005479452,1294,0
2007,14161,Postauto,38,0.104109589,23444,3
2007,1176587,fakjoo,183,0.501369863,77217,42
2007,48283,madFenris,17,0.046575342,11106,9
2007,22855,rABBI,234,0.64109589,74353,8
2007,1233289,JP165,42,0.115068493,8104,12
2007,25636,Dorsk51,179,0.490410959,56932,13
2007,8068,Enchos,2,0.005479452,14,0
2007,84497,MithriL,12,0.032876712,4158,1
2007,30392,*moss*,77,0.210958904,23619,4
2007,10474,-=silence=-es47,71,0.194520548,37440,8
2007,31030,gehirnschluerfer,28,0.076712329,18012,6
2007,1240504,[Kif],71,0.194520548,16287,14
2007,1156614,morbias,191,0.523287671,42083,15
2007,1240631,leipzi,2802,7.676712329,457840,789
2007,25352,Mr.AK,615,1.684931507,288967,311
2007,3745,[GEF]Napalm,21,0.057534247,8653,4
2007,1174071,RsGlaslos,14,0.038356164,3808,3
2007,1240591,AJ¯Alpha,138,0.378082192,34218,16
2007,42881,Wedge,54,0.147945205,15521,45
2007,1029442,UnnamedPlayer,6,0.016438356,1519,3
2007,1240370,Dr.ZenobiusZweistein,95,0.260273973,37001,5
2007,1240314,czet,840,2.301369863,263949,397
2007,59280,Strahlung-Alpha,195,0.534246575,86870,61
2007,58716,Deep Thunder,448,1.22739726,150875,7
2007,81683,Mouzgamer,340,0.931506849,183898,37
2007,1240310,Philou,51,0.139726027,27177,1
2007,1239780,Missi06,415,1.136986301,141114,118
2007,51069,Necabo,220,0.602739726,54544,27
2007,1239722,Daddi89,22,0.060273973,7601,7
2007,1239343,Distro,3,0.008219178,988,1
2007,55509,ilop [is],1,0.002739726,931,0
2007,56244,acheron24,2,0.005479452,1025,1
2007,15570,sircarados,202,0.553424658,41058,37
2007,59351,genocide^da^one^and^only,3,0.008219178,362,1
2007,1049167,PlugnPlay,7,0.019178082,1189,2
2007,1240532,Fynni14,2,0.005479452,513,0
2007,1240497,Schamaneysn,1,0.002739726,101,0
2007,1209722,Oppar,48,0.131506849,14469,2
2007,19967,[Pe*Ta]TopGun,1,0.002739726,386,0
2007,33234,TopGun*,2,0.005479452,130,0
2007,1239540,audidriver,2,0.005479452,173,1
2007,1138640,Pluck,21,0.057534247,9306,2
2007,1162046,da gig,535,1.465753425,91735,60
2007,44642,Onggel Ata,13,0.035616438,2857,1
2007,1049234,EL_Jakob,87,0.238356164,17978,19
2007,37326,Cow2k,253,0.693150685,99706,66
2007,37176,Kobayashi,285,0.780821918,80043,24
2007,1147744,gurkenhaendler,39,0.106849315,13876,4
2007,18563,fire.foxx,100,0.273972603,55337,17
2007,31908,Radon,5,0.01369863,633,1
2007,54272,beetlebum,11,0.030136986,2253,1
2007,1240020,DasEli,13,0.035616438,12099,4
2007,1240808,geiles_luder_666,18,0.049315068,4471,0
2007,45209,Maroc,225,0.616438356,89881,42
2007,1174091,cyrus22,1,0.002739726,189,0
2007,1065222,mawie18,1,0.002739726,443,0
2007,1226996,Nureinmal,6,0.016438356,1429,3
2007,1218371,davematic,9,0.024657534,2445,1
2007,1177730,TheEnder,233,0.638356164,39981,35
2007,1240810,Frau Putz,84,0.230136986,14570,7
2007,42688,[Veteran],5,0.01369863,1883,0
2007,1147389,Jolly Jumper,5,0.01369863,1579,1
2007,51901,Phuelz,78,0.21369863,21078,11
2007,1038367,*tilt*,708,1.939726027,132036,79
2007,1240782,I v got ur time,1,0.002739726,362,0
2007,1180126,KisoX,18,0.049315068,4855,1
2007,1188419,Jah-Soldier,9,0.024657534,3130,0
2007,1077072,Russian,658,1.802739726,205497,176
2007,1240545,AllRide,41,0.112328767,14443,2
2007,59627,rabu,98,0.268493151,25968,4
2007,63616,gYros,62,0.169863014,19667,14
2007,44027,[CSF]Omega,26,0.071232877,12890,10
2007,3275,overlord,2,0.005479452,236,0
2007,1164449,Fishkob,78,0.21369863,23083,14
2007,1240243,paaaady,74,0.202739726,15066,4
2007,13886,The Saint,138,0.378082192,78426,28
2007,1241149,Bonsai 2,2,0.005479452,859,0
2007,30477,sammie,1960,5.369863014,545714,150
2007,1240793,Dagobrin Duck,23,0.063013699,8629,4
2007,1224449,DerekJeter,22,0.060273973,6176,3
2007,1241017,Mr23,1,0.002739726,811,0
2007,1148679,just-gordon,4,0.010958904,1407,1
2007,1080861,Achatz,3,0.008219178,678,0
2007,1241096,PootsFrow,25,0.068493151,5724,6
2007,19688,Ghost Dog,1,0.002739726,246,0
2007,1240647,flopper007,1,0.002739726,69,0
2007,1174077,kartoffeltorte,1,0.002739726,214,1
2007,3664,Lou_Cipher,65,0.178082192,27121,1
2007,1218131,_mrks,1,0.002739726,194,1
2007,1227719,.termite,42,0.115068493,11503,3
2007,31766,[BIC]Umbringer,1,0.002739726,204,0
2007,1120710,-->turnschuh<--,3,0.008219178,1014,0
2007,1240865,SuresH0T-92,21,0.057534247,5251,4
2007,72192,nFinite_Justice,13,0.035616438,7231,3
2007,1159440,flashnbk,734,2.010958904,286224,203
2007,1149684,Chaoticus,9,0.024657534,879,1
2007,95849,Fuzzles,516,1.41369863,153006,92
2007,105051,TheGrau,1,0.002739726,331,1
2007,1145432,_abyss,262,0.717808219,119094,50
2007,1213125,steamuser,43,0.117808219,14490,7
2007,1051635,desperado 12,101,0.276712329,35941,66
2007,1230839,Kalenz,557,1.526027397,112267,24
2007,1179244,heivtnir,426,1.167123288,50059,82
2007,2791,[21st]sneaker,17,0.046575342,5640,2
2007,1240482,_evil_eye_,37,0.101369863,11503,11
2007,49969,TetraPak,156,0.42739726,59047,28
2007,1241119,gro·e blaue PutzFrau,4,0.010958904,542,1
2007,1241236,PutzFrau  Zedong,129,0.353424658,27235,7
2007,1188425,BlessenJah,307,0.84109589,124165,75
2007,1208607,HMilch,178,0.487671233,31843,33
2007,1218355,Floppy_232,18,0.049315068,2392,0
2007,59462,Geimnismann,119,0.326027397,34954,8
2007,22277,Meister Rîhrich,45,0.123287671,17645,13
2007,19991,Elim*,15,0.04109589,4559,5
2007,12779,fazer,263,0.720547945,61610,82
2007,1241237,Vash˝,11,0.030136986,2181,2
2007,1239763,ravaged,8,0.021917808,5959,1
2007,1241095,Birdshit Bitchstyles,15,0.04109589,1744,1
2007,1029347,aquanox1988,6,0.016438356,1319,1
2007,35563,SpassCola,19,0.052054795,4112,2
2007,1241099,Lars der EisbÑr,1,0.002739726,106,0
2007,66091,Litho,2,0.005479452,657,0
2007,19528,[CRC]Scana,2,0.005479452,874,0
2007,6826,Lord of Chaos,9,0.024657534,3954,3
2007,20801,Xelif_Retox,2,0.005479452,772,0
2007,11417,Mafiascherge,5,0.01369863,1368,0
2007,29194,MOD_3,2,0.005479452,354,0
2007,28592,MOD_1,1,0.002739726,315,0
2007,36799,TrustmasterCT,2,0.005479452,484,2
2007,1197450,dragoo,51,0.139726027,8434,8
2007,1223967,StrizZ,1369,3.750684932,242048,213
2007,1214326,su°c°d_,6,0.016438356,537,2
2007,50663,Shi,18,0.049315068,10174,6
2007,37044,*OPA*BlackSheep,18,0.049315068,5992,2
2007,1241309,liszy,1,0.002739726,249,0
2007,1216387,n00b-hunter,1,0.002739726,327,0
2007,1240888,burgermaker,1,0.002739726,464,0
2007,47337,buschi,209,0.57260274,38379,32
2007,59416,Todesgeweihter,95,0.260273973,22554,33
2007,1241775,blackguards,2,0.005479452,58,1
2007,1241510,coLa^,50,0.136986301,10599,12
2007,1241528,Ron Stoppable,464,1.271232877,141767,38
2007,15496,[Claw],130,0.356164384,66840,38
2007,36956,Micki,112,0.306849315,32579,7
2007,11432,MadMat,27,0.073972603,12446,6
2007,5941,Diggedagg,2,0.005479452,585,1
2007,47873,[-SSH-]Amerunus,35,0.095890411,11373,7
2007,1152182,Wolfcraft,35,0.095890411,11122,1
2007,1241514,Der BÅrgermeister,10,0.02739726,1919,0
2007,1241702,Bruno der BÑr,33,0.090410959,10674,1
2007,1241415,loliger_rofler,2475,6.780821918,724938,576
2007,57790,suid,55,0.150684932,16278,9
2007,58977,GoHan,406,1.112328767,154612,160
2007,25604,Abrachius,732,2.005479452,322911,164
2007,1241714,LoD2504,1,0.002739726,536,0
2007,1141337,apoc˝,404,1.106849315,167303,152
2007,37375,Conduit,25,0.068493151,12073,5
2007,1987,GeForz,76,0.208219178,18404,2
2007,1193045,duststriker,16,0.043835616,9641,0
2007,1241593,Toni Toronto,1334,3.654794521,394979,308
2007,1240622,m3uchl0r,13,0.035616438,8887,0
2007,97310,-=SmuGGleR=-,21,0.057534247,10086,2
2007,1240088,.moe,4,0.010958904,1267,0
2007,1233509,Ghroul,4,0.010958904,2211,0
2007,1242025,Redundant,1588,4.350684932,217266,129
2007,1242028,Putz de Gaulle,3,0.008219178,1087,0
2007,1241540,Weisse Ameise,78,0.21369863,15190,9
2007,38391,[WuestenIgel]mk,3,0.008219178,2376,0
2007,30445,Hoogie,7,0.019178082,2205,0
2007,1241707,badbonebrush100,17,0.046575342,5688,4
2007,1242017,Josef Putzlin,28,0.076712329,5951,4
2007,1241441,Shai,48,0.131506849,8445,10
2007,1214635,jean78,3,0.008219178,366,1
2007,60164,*Hotaru*,22,0.060273973,6169,3
2007,20645,[BoA]Shadow-n,12,0.032876712,4233,0
2007,825,[58th]Blade,14,0.038356164,6568,4
2007,1108590,Flanner#,36,0.098630137,9304,9
2007,11792,[bbb]Alter_sack,7,0.019178082,2666,2
2007,60141,Mailman,24,0.065753425,8612,2
2007,1241626,Achse-des-boesen,631,1.728767123,305607,170
2007,43054,Schokobroetchen,13,0.035616438,2961,1
2007,13574,Diotor,15,0.04109589,2442,1
2007,1232576,KillerOni,669,1.832876712,101227,78
2007,1155504,|DCD|PHIL,524,1.435616438,127182,161
2007,19174,[RGC]Cannibal,2,0.005479452,1165,0
2007,39819,Schlupp vom grÅnen Stern,17,0.046575342,6174,1
2007,1097030,[GR] WarZeal,4,0.010958904,1611,0
2007,28517,dschingis_KHan,208,0.569863014,129528,65
2007,1241448,KarlsKlan | pacmaN,2,0.005479452,491,0
2007,1230505,Forrest Gimp,1,0.002739726,494,0
2007,1242387,MJKSnipa,1,0.002739726,121,0
2007,1119552,Ravi Shankar,3,0.008219178,1647,0
2007,1242203,JD,263,0.720547945,56095,74
2007,1178691,Sewer,87,0.238356164,17755,17
2007,1059205,Stealthy_Assassin,4,0.010958904,775,0
2007,1129790,poser23,172,0.471232877,70525,46
2007,1101127,DerSchaffner,30,0.082191781,10794,5
2007,1239409,Gamer ~|Key|~,2,0.005479452,1423,1
2007,1218812,Famous Star,60,0.164383562,21003,3
2007,1242316,labormaus,1,0.002739726,1065,0
2007,1086125,Genji,7,0.019178082,3475,3
2007,1045131,dornauge,1,0.002739726,652,2
2007,51597,Obi-Lan,8,0.021917808,8752,5
2007,1242074,Fraudimir Putzin,28,0.076712329,6700,2
2007,1061123,Vrizzler`,1,0.002739726,321,1
2007,16911,CaptainKruger,144,0.394520548,49432,48
2007,1069553,scheherazade,2,0.005479452,562,0
2007,1201371,MissMona,3,0.008219178,990,0
2007,1241980,Chinakohl mit Reis,36,0.098630137,11803,6
2007,8830,[NFK] Keeper,47,0.128767123,18060,6
2007,1219281,Rockerschaf,5,0.01369863,515,0
2007,52461,Wahooka,604,1.654794521,154233,53
2007,54510,Donut Dan,4,0.010958904,1008,1
2007,1190708,absolutÑr,95,0.260273973,18474,17
2007,1237056,matt201291,59,0.161643836,10338,17
2007,43644,krueml,18,0.049315068,17462,5
2007,81265,Schweppes,11,0.030136986,4340,3
2007,84376,der.mit.der.colt_tanzt,5,0.01369863,698,0
2007,1228883,F0rsti,8,0.021917808,1143,1
2007,62123,Cruddle,1,0.002739726,225,0
2007,59269,tequila sunrise,52,0.142465753,16445,10
2007,49347,[XeNoN],3,0.008219178,450,0
2007,111711,Is†nduil,129,0.353424658,28582,13
2007,1242133,Rennerioso,2,0.005479452,922,0
2007,1236527,geniestreich21,1,0.002739726,522,0
2007,27750,[BTO]Log,8,0.021917808,2031,1
2007,1018745,The Librarian,268,0.734246575,181849,31
2007,1157786,bruder_tuck,36,0.098630137,12577,7
2007,1080043,[TB]Fossil II,230,0.630136986,109412,19
2007,47115,Concer,437,1.197260274,129092,104
2007,1242553,Fischpimmelpolka,60,0.164383562,6490,3
2007,1118884,spinat,22,0.060273973,7548,3
2007,2479,[RPD]-Biohazard,142,0.389041096,47600,67
2007,1087509,Scherzpilz,2,0.005479452,2709,0
2007,1242290,Plattnase,78,0.21369863,25754,18
2007,1242571,weezy2007,1,0.002739726,282,0
2007,1183548,jayS,1,0.002739726,385,0
2007,47169,[-unforgiven-],6,0.016438356,2283,1
2007,114065,trifaker,85,0.232876712,30110,11
2007,18328,[bumm]kursk_down,1,0.002739726,309,0
2007,1242029,Adolf Putzler,4,0.010958904,983,1
2007,62057,moka,89,0.243835616,22570,27
2007,47518,Tod-Automat,1,0.002739726,179,0
2007,1083023,Stutenkerl,1,0.002739726,630,0
2007,59585,ZeroKewl,2,0.005479452,382,0
2007,52756,Staats,25,0.068493151,6958,4
2007,1217666,chipsi,5,0.01369863,933,0
2007,22088,AngusG,30,0.082191781,28356,6
2007,9094,Westboy,7,0.019178082,4017,0
2007,77040,McFlurry,1,0.002739726,97,0
2007,1242508,mvxa,1,0.002739726,713,0
2007,1135244,$umpfei,44,0.120547945,14188,9
2007,1073385,KangKung,3,0.008219178,1308,0
2007,1242664,[Benzo]Cain,3,0.008219178,966,0
2007,1242863,P. F. Bush,99,0.271232877,28892,12
2007,63825,Adiman,1336,3.660273973,411492,111
2007,1243111,raven riley,28,0.076712329,5969,1
2007,1241749,Arztbesuch,105,0.287671233,21228,3
2007,1242888,Hans Peter Ording,96,0.263013699,42976,10
2007,26577,[BMC]Netforce[CF],369,1.010958904,83821,26
2007,1226474,klaas,88,0.24109589,26702,14
2007,26742,Taccett,36,0.098630137,9100,7
2007,1242741,ER@ZR,4,0.010958904,960,0
2007,1242805,ERAZR21,139,0.380821918,24775,49
2007,1181599,Bierfreind!,7,0.019178082,4262,1
2007,99983,m3kms,138,0.378082192,38817,4
2007,1242595,steRRRns7aub,123,0.336986301,25523,17
2007,1931,Interruptor,19,0.052054795,4411,5
2007,49605,KickedByConsole,4,0.010958904,1298,0
2007,37268,DoS|Scorpion,215,0.589041096,54186,38
2007,17166,Slyser,2,0.005479452,421,1
2007,1049520,_rebeL-,328,0.898630137,83813,48
2007,1233317,Jimmy Spa·,150,0.410958904,64428,15
2007,39657,Schmuddelkind,4,0.010958904,665,0
2007,59923,EisbÑr,7,0.019178082,1725,0
2007,1236365,Scam,133,0.364383562,22179,13
2007,1242966,Karl der Hammer,3,0.008219178,320,0
2007,33780,Huhn,660,1.808219178,197747,74
2007,1137637,Morgenes,8,0.021917808,2814,2
2007,45060,Der_Held_vom_Erdbeerfeld,5,0.01369863,3294,1
2007,53266,Legi0n,10,0.02739726,3005,1
2007,17385,[GHE]Hellangel,78,0.21369863,29125,19
2007,15122,noname,7,0.019178082,2002,2
2007,1242169,Aggu,2,0.005479452,793,1
2007,1243480,concept01,2,0.005479452,368,0
2007,1243440,STaTiXxX,1,0.002739726,356,0
2007,1243389,Rimbaudelairegut,5,0.01369863,2849,1
2007,1242956,onez0r,22,0.060273973,15352,4
2007,67592,Tominator,33,0.090410959,10101,9
2007,1068103,T-S-P,4,0.010958904,999,0
2007,1243306,Smokey*,11,0.030136986,1737,2
2007,67395,CombatWombat,184,0.504109589,59873,48
2007,1196214,TheYang,8,0.021917808,1819,2
2007,1243014,OsSi.-92,1,0.002739726,368,0
2007,1243331,Nekton,1,0.002739726,2277,0
2007,9203,[SAF]Kane,1,0.002739726,252,0
2007,49187,Es Em Bert,4,0.010958904,2491,0
2007,1028395,aerotech,10,0.02739726,1947,2
2007,1220031,by night,19,0.052054795,4471,2
2007,30935,[M8Y]Tonka,5,0.01369863,1627,1
2007,32007,eizdealer,4,0.010958904,1312,3
2007,1150448,faker32457,1,0.002739726,403,1
2007,1243227,xtremegaming,1,0.002739726,74,0
2007,1241358,Wotan II,1,0.002739726,36,0
2007,1051014,Chaos-X-,22,0.060273973,6010,2
2007,14317,[BTY]Murdred,13,0.035616438,4243,0
2007,1098252,Zwielichtige,69,0.189041096,30223,19
2007,1242648,_ LL _,1,0.002739726,214,0
2007,5375,Apache,511,1.4,95899,88
2007,51178,ZoDD,1,0.002739726,118,0
2007,1243547,Pierre-Alain Frau,1437,3.936986301,285451,75
2007,1225016,Proudgod,84,0.230136986,51840,11
2007,1243368,blasen_GmbH,12,0.032876712,2474,2
2007,12936,El Barto,20,0.054794521,5484,0
2007,1243714,Cranca,92,0.252054795,17339,1
2007,9461,DrKrabbe,202,0.553424658,53076,40
2007,10880,BISMARCK,2,0.005479452,469,1
2007,1073830,m4rx,9,0.024657534,3464,2
2007,1023934,asnu,30,0.082191781,16323,10
2007,1021384,Silent.es,6,0.016438356,1103,0
2007,59600,MacSmith,5,0.01369863,2518,2
2007,31363,1337,11,0.030136986,3854,2
2007,1201536,jester.raced,6,0.016438356,1501,3
2007,1244129,Furor Teutonicus,4,0.010958904,1249,0
2007,36756,Muha,47,0.128767123,10125,9
2007,31896,Dick ES,4,0.010958904,621,1
2007,1244034,Kînig Hanz VI,220,0.602739726,64892,23
2007,4457,mister.xyz,1,0.002739726,1434,0
2007,1136512,AdrAs3,22,0.060273973,11252,5
2007,1225954,sUbileUs,3,0.008219178,904,1
2007,46651,RadioActiveMan,86,0.235616438,32167,19
2007,1111454,paddyfranz,1,0.002739726,207,0
2007,113191,krischan111,745,2.04109589,148565,135
2007,1237105,jupiterZ,169,0.463013699,93183,51
2007,1174440,badmaxx,2,0.005479452,320,0
2007,1214831,kommo1,2,0.005479452,1096,0
2007,36734,-=[C.o.M]=-Warlord-,107,0.293150685,35795,35
2007,1243094,monischnucki,28,0.076712329,8729,3
2007,55009,BulletTime,8,0.021917808,1979,3
2007,1063740,[Krasser]Erkek,22,0.060273973,5935,3
2007,58369,Neo2k2,83,0.22739726,45352,19
2007,59781,P!zz@,66,0.180821918,22929,16
2007,1243961,167-176,182,0.498630137,56102,13
2007,30348,HasnNudellBÑr,151,0.41369863,69277,23
2007,37745,Endurancer,1,0.002739726,316,1
2007,138,McLeod,562,1.539726027,124839,23
2007,1243986,Nasser Spass,8,0.021917808,3946,2
2007,1128720,Frank H.,22,0.060273973,4237,1
2007,1214130,Peschkow,563,1.542465753,251229,132
2007,1224808,typ.o,1,0.002739726,86,0
2007,1163267,schlossknacker,40,0.109589041,9233,11
2007,44475,-=Genesis=-,102,0.279452055,38019,29
2007,1075519,Dirty Sanchezz,6,0.016438356,1227,1
2007,53767,m1cH!,21,0.057534247,13513,17
2007,1244543,-=Bee87=-,1,0.002739726,2920,0
2007,1171553,Mebius,4,0.010958904,1698,0
2007,1244395,ProfessorNigeria,63,0.17260274,16481,8
2007,1244485,dummherrum,2,0.005479452,405,0
2007,1244425,Gladbach3r,96,0.263013699,26440,53
2007,59500,Orang,30,0.082191781,14786,2
2007,60750,Loki|muh,16,0.043835616,6694,2
2007,1162221,Shad0wdeath,5,0.01369863,1366,1
2007,1222236,rauuul,1,0.002739726,326,0
2007,1237088,Ratzer,1,0.002739726,251,0
2007,1244355,OneNightStand,1,0.002739726,486,0
2007,59773,Limbi,13,0.035616438,3267,2
2007,105610,LordFischkopf,63,0.17260274,35714,22
2007,4874,Tr_@HeadHÊnter,43,0.117808219,22137,1
2007,1244286,xXxDeltaxXx,2,0.005479452,907,0
2007,1214149,owelinho,7,0.019178082,2141,1
2007,24100,Schewardnadse,61,0.167123288,23130,7
2007,69090,Anarchy,244,0.668493151,75594,48
2007,1079454,vuxi,30,0.082191781,12867,4
2007,60179,oetzli,16,0.043835616,7448,6
2007,1244819,Imposter,5,0.01369863,939,13
2007,59609,krak0s,35,0.095890411,10173,5
2007,1231542,Ill Ni§o,1,0.002739726,269,0
2007,1055085,Norek,1,0.002739726,582,0
2007,1213049,Xe54,12,0.032876712,4612,0
2007,1240451,pr0mill0,1145,3.136986301,222515,199
2007,1207909,bomber der nation,2,0.005479452,2042,0
2007,46712,y-x,4,0.010958904,1700,2
2007,1203699,imbiss-bronko_2,7,0.019178082,3430,2
2007,1151151,PrImAx.cH,1,0.002739726,143,0
2007,1226525,Razer.exe,231,0.632876712,78008,77
2007,1151554,Mortus_2,2,0.005479452,1051,0
2007,1199409,floriank,1,0.002739726,476,0
2007,44955,Baron von Bierfreund,1,0.002739726,1168,0
2007,1152969,ibumsdiweg,1,0.002739726,630,0
2007,1167933,ethunter2,1,0.002739726,136,0
2007,1212858,Hardbern,337,0.923287671,95689,99
2007,1103744,ShadowGER,1,0.002739726,1500,0
2007,1128111,Sisco10,1,0.002739726,60,0
2007,1235207,VFR,301,0.824657534,113964,54
2007,165,CmdrFirewalker,37,0.101369863,24291,12
2007,35324,XeXano,45,0.123287671,24660,12
2007,91913,PALLO,44,0.120547945,13623,5
2007,1241579,darkk[^_^],1,0.002739726,67,0
2007,1223131,Jingelingling,16,0.043835616,1105,2
2007,49654,[derChirurg],19,0.052054795,4649,3
2007,51612,Faculty,2,0.005479452,761,0
2007,30246,cardex,139,0.380821918,53031,9
2007,1245220,Kristall & Isa,8,0.021917808,1379,0
2007,1245124,[teh]blue,104,0.284931507,16735,19
2007,1219821,Low|Tech|X [NeoXx],473,1.295890411,110355,63
2007,1245198,FoB,3424,9.380821918,752310,251
2007,59566,|DommE|,38,0.104109589,20445,0
2007,25241,Johnny-Zoo,13,0.035616438,5830,0
2007,1236276,Sillix,1,0.002739726,149,0
2007,1073828,Jessy85,1,0.002739726,455,0
2007,40760,IRLCIMike,6,0.016438356,3095,0
2007,1205125,viC85,47,0.128767123,5510,13
2007,18227,[CH]Swift,245,0.671232877,48817,46
2007,99271,[pc]Raba,44,0.120547945,12391,20
2007,96580,Skull-Splitter,239,0.654794521,87139,50
2007,1245060,Moritz Lampe,380,1.04109589,161668,337
2007,1238970,N3kr0,4,0.010958904,1152,0
2007,11511,[-=FGS=-]E-RaZoR,1,0.002739726,292,0
2007,1218219,sÅ·e_hexe,312,0.854794521,141225,53
2007,24873,[NBG]HLord,11,0.030136986,2989,7
2007,1240094,Oberhorst,264,0.723287671,136524,39
2007,85339,DerMasterlachs,5,0.01369863,2712,0
2007,1244822,cinamongirl,4,0.010958904,409,6
2007,1244725,Kundencenter*,60,0.164383562,38570,8
2007,1156958,chilla1,5,0.01369863,1357,1
2007,1243410,Basti169,1,0.002739726,216,0
2007,1245484,Heathen Foray,22,0.060273973,6047,1
2007,1245524,Dr. Schlauschlau,4677,12.81369863,931615,604
2007,1208437,iakchos,1340,3.671232877,371965,218
2007,51274,flavour,94,0.257534247,37231,15
2007,1245364,ClubNature,1,0.002739726,941,0
2007,1223473,Bl00dPr!nce,1,0.002739726,204,0
2007,6723,GH@NDI,62,0.169863014,44119,14
2007,1188556,Damaku,3,0.008219178,1436,0
2007,1244830,Coloris,1,0.002739726,169,2
2007,85955,H4ndy,1,0.002739726,142,0
2007,1243209,AAF--Jig-Saw,2,0.005479452,241,0
2007,10521,ForceBreaker,4,0.010958904,1030,0
2007,71067,Surgeon,74,0.202739726,21791,33
